,paper_id,paper_title
10559,551883,Hierarchical Neural Networks for Text Categorization (poster abstract).
10560,551884,Re-examining the potential effectiveness of interactive query expansion.
10561,551885,Empirical Investigations on Query Modification Using Abductive Explanations.
10562,551888,Enhancing cross-language information retrieval by an automatic acquisition of bilingual terminology from comparable corpora.
10563,551889,A Cognitive Model for Searching for Ill-Defined Targets on the Web: The Relationship Between Search Strategies and User Satisfaction.
10564,551894,Evaluating retrieval performance for Japanese question answering: what are best passages?
10565,551897,The effect of back-formulating questions in question answering evaluation.
10566,551899,Progress Report on Automatic Information Retrieval.
10567,551900,Some Research Problems in Automatic Information Retrieval.
10568,551901,Recent Trends in Automatic Information Retrieval.
10569,551902,ASIS Panel on New Developments and Future Prospects for Electronic Databases.
10570,551903,The SMART Information Retrieval System after 30 years - Panel.
10571,551904,Approaches to Passage Retrieval in Full Text Information Systems.
10572,551905,On the Use of Spreading Activation Methods in Automatic Information Retrieval.
10573,551906,Automatic Text Structuring and Retrieval: Experiments in Automatic Encyclopedia Searching.
10574,551907,An Evaluation of Term Dependence Models in Information Retrieval.
10575,551908,On the Application of Syntactic Methodologies in Automatic Text Analysis.
10576,551909,Automatic Assignment of Soft Boolean Operators.
10577,551910,A Term Weighting Model Based on Utility Theory.
10578,551911,On the Construction of Effective Vocabularies for Information Retrieval.
10579,551912,Word Sense Disambiguation and Information Retrieval.
10580,551913,Deriving Concept Hierarchies from Text.
10581,551914,Forming test collections with no system pooling.
10582,551915,Image based gisting in CLIR.
10583,551917,"Information retrieval system evaluation: effort, sensitivity, and reliability."
10584,551920,Rank-Preserving Two-Level Caching for Scalable Search Engines.
10585,551921,Conceptual Information Retrieval.
10586,551922,Boosting and Rocchio Applied to Text Filtering.
10587,551926,Methods and metrics for cold-start recommendations.
10588,551929,Information Retrieval Library (IRLIB) (demonstration abstract).
10589,551930,ExWrap: semi-automatic wrapper generation by example.
10590,551934,A Probabilistic Terminological Logic for Modelling Information Retrieval.
10591,551936,Manjal: a text mining system for MEDLINE.
10592,551938,Feature diversity in cluster ensembles for robust document clustering.
10593,551939,Evaluating high accuracy retrieval techniques.
10594,551941,Robust temporal and spectral modeling for query By melody.
10595,551943,Towards efficient automated singer identification in large music databases.
10596,551944,Web-page classification through summarization.
10597,551945,Building bridges for web query classification.
10598,551946,ACES: a contextual engine for search.
10599,551947,Context-sensitive information retrieval using implicit feedback.
10600,551948,UCAIR: a personalized search toolbar.
10601,551949,Thread detection in dynamic text message streams.
10602,551950,Exploiting query history for document ranking in interactive information retrieval.
10603,551951,Active feedback in ad hoc information retrieval.
10604,551952,A Study of the Relationship between User Profiles and User Queries.
10605,551953,A web mining research platform.
10606,551956,Gravitation-based model for information retrieval.
10607,551957,Synthetic Workload Performance Analysis of Incremental Updates.
10608,551958,Capturing collection size for distributed non-cooperative retrieval.
10609,551959,Experiments on data fusion using headline information.
10610,551962,Restrictive clustering and metaclustering for self-organizing document collections.
10611,551964,Link-based and content-based evidential information in a belief network model.
10612,551966,Assigning identifiers to documents to enhance the clustering property of fulltext indexes.
10613,551972,Pivoted Document Length Normalization.
10614,551973,Learning Routing Queries in a Query Zone.
10615,551974,Document Expansion for Speech Retrieval.
10616,551977,Unsupervised document classification using sequential information maximization.
10617,551978,Mediator: An Integrated Approach to Information Retrieval.
10618,551979,Document clustering using word clusters via the information bottleneck method.
10619,551980,Incorporating Syntactic Information into a Document Retrieval Strategy: An Investigation.
10620,551981,Experiments on Using Semantic Distances Between Words in Image Caption Retrieval.
10621,551982,The Nearest Neighbour Problem in Information Retrieval: An Algorithm Using Upperbounds.
10622,551983,Experiment on Incorporation Syntactic Processing of User Queries into a Document Retrieval Strategy.
10623,551985,From a Data Description Point of View.
10624,551990,PWA: An Extended Probabilistic Web Algebra.
10625,551991,In Search of Knowledge-Based Search Tactics.
10626,551992,MICROARRAS: An Advanced Full-Text Retrieval and Analysis System.
10627,551995,Does WT10g look like the web?.
10628,551996,On evaluating web search with very few relevant documents.
10629,551997,Dynamic test collections: measuring search effectiveness on the live web.
10630,551998,Collaborative filtering and the generalized vector space model.
10631,551999,Ranking Retrieval Systems without Relevance Judgments.
10632,552000,Building a filtering test collection for TREC 2002.
10633,552001,Static Index Pruning for Information Retrieval Systems.
10634,552003,Filtering for personal web information agents.
10635,552004,Discovering Information Flow Using a High Dimensional Conceptual Space.
10636,552005,A General Language Model for Information Retrieval (poster abstract).
10637,552006,Personalized recommendation driven by information flow.
10638,552007,Design of a Reusable IR Framework.
10639,552008,Developing a Theory to Guide the Process of Designing Information Retrieval Systems.
10640,552012,Query performance analyser: a web-based tool for IR research and instruction.
10641,552014,Term Relevance Feedback and Query Expansion: Relation to Design.
10642,552015,Elicitations During Information Retrieval: Implications for IR System Design.
10643,552017,Biterm language models for document retrieval.
10644,552018,Incorporating query term dependencies in language models for document retrieval.
10645,552019,Exploiting ontologies for automatic image annotation.
10646,552020,Phonetic confusion matrix based spoken document retrieval.
10647,552021,A session-based search engine.
10648,552022,Textual Context Analysis for Information Retrieval.
10649,552024,A Parallel Indexed Algorithm for Information Retrieval.
10650,552025,The effect of OCR errors on stylistic text classification.
10651,552026,Using Event Segmentation to Improve Indexing of Consumer Photographs.
10652,552029,Lexical semantic relatedness and online new event detection.
10653,552031,Experiments on the Application of Clustering Techniques to Data Validation (Abstract).
10654,552032,Optimization strategies for complex queries.
10655,552038,Mining dependency relations for query expansion in passage retrieval.
10656,552040,Web-page summarization using clickthrough data.
10657,552042,Distributed Representations in a Text Based Information Retrieval System: A New Way of Using the Vector Space Model.
10658,552046,Automatic generation of overview timelines.
10659,552047,Probabilistic term variant generator for biomedical terms.
10660,552048,TimeMine: visualizing automatically constructed timelines.
